year,doy_start,date_start,date_end,variable,region,box_min_lat,box_max_lat,box_min_lon,box_max_lon,value_mean,value_min,value_max,value_std,n_valid_pixels,source_granule
2020,81,2020-03-21,2020-03-28,chlor_a,Karnataka,12.0,15.0,74.0,76.0,1.0493981934861265,0.2295985221862793,16.720294952392578,1.6079902722866417,1138,AQUA_MODIS.20200321_20200328.L3m.8D.CHL.chlor_a.4km.nc
2020,89,2020-03-29,2020-04-05,sst,Kerala,8.0,12.5,74.0,77.0,31.061642513787632,29.404998779296875,39.05500030517578,0.6318372532049297,5471,AQUA_MODIS.20200329_20200405.L3m.8D.SST.sst.4km.nc
2020,89,2020-03-29,2020-04-05,sst,Karnataka,12.0,15.0,74.0,76.0,30.72109638648697,29.625,34.46500015258789,0.35952858966785517,1185,AQUA_MODIS.20200329_20200405.L3m.8D.SST.sst.4km.nc
2020,89,2020-03-29,2020-04-05,chlor_a,Kerala,8.0,12.5,74.0,77.0,0.23983590390954304,0.10558231920003891,2.371748208999634,0.17283108453773985,2769,AQUA_MODIS.20200329_20200405.L3m.8D.CHL.chlor_a.4km.nc
2020,89,2020-03-29,2020-04-05,chlor_a,Karnataka,12.0,15.0,74.0,76.0,0.4580711890851055,0.23249953985214233,2.6138148307800293,0.2936837229591111,888,AQUA_MODIS.20200329_20200405.L3m.8D.CHL.chlor_a.4km.nc
2020,97,2020-04-06,2020-04-13,sst,Kerala,8.0,12.5,74.0,77.0,31.44433572510813,29.829999923706055,37.68499755859375,0.640660436984652,5478,AQUA_MODIS.20200406_20200413.L3m.8D.SST.sst.4km.nc
2020,97,2020-04-06,2020-04-13,sst,Karnataka,12.0,15.0,74.0,76.0,31.23972128696972,30.094999313354492,35.45000076293945,0.43152154602875264,1187,AQUA_MODIS.20200406_20200413.L3m.8D.SST.sst.4km.nc
2020,97,2020-04-06,2020-04-13,chlor_a,Kerala,8.0,12.5,74.0,77.0,0.234942987990559,0.10866821557283401,3.024433135986328,0.20884863592605973,3384,AQUA_MODIS.20200406_20200413.L3m.8D.CHL.chlor_a.4km.nc
2020,97,2020-04-06,2020-04-13,chlor_a,Karnataka,12.0,15.0,74.0,76.0,0.6991404114347516,0.530754566192627,0.9319911599159241,0.12668709825963592,33,AQUA_MODIS.20200406_20200413.L3m.8D.CHL.chlor_a.4km.nc
2020,105,2020-04-14,2020-04-21,sst,Kerala,8.0,12.5,74.0,77.0,32.275957942510125,30.389999389648438,38.23999786376953,0.5540464563661319,5471,AQUA_MODIS.20200414_20200421.L3m.8D.SST.sst.4km.nc
2020,105,2020-04-14,2020-04-21,sst,Karnataka,12.0,15.0,74.0,76.0,31.527434014028728,30.73499870300293,35.04499816894531,0.32246166559838624,1187,AQUA_MODIS.20200414_20200421.L3m.8D.SST.sst.4km.nc
2020,105,2020-04-14,2020-04-21,chlor_a,Kerala,8.0,12.5,74.0,77.0,0.2817253157591769,0.10680591315031052,4.601734161376953,0.3870498643849752,4690,AQUA_MODIS.20200414_20200421.L3m.8D.CHL.chlor_a.4km.nc
2020,105,2020-04-14,2020-04-21,chlor_a,Karnataka,12.0,15.0,74.0,76.0,0.250488111213462,0.1938379406929016,0.39542388916015625,0.04997180363112036,73,AQUA_MODIS.20200414_20200421.L3m.8D.CHL.chlor_a.4km.nc
2020,113,2020-04-22,2020-04-29,sst,Kerala,8.0,12.5,74.0,77.0,31.142033096470747,29.424999237060547,38.32500076293945,0.521901274689731,4172,AQUA_MODIS.20200422_20200429.L3m.8D.SST.sst.4km.nc
2020,113,2020-04-22,2020-04-29,sst,Karnataka,12.0,15.0,74.0,76.0,31.01114877120598,29.82499885559082,36.09000015258789,0.4921603180349471,1144,AQUA_MODIS.20200422_20200429.L3m.8D.SST.sst.4km.nc
2020,113,2020-04-22,2020-04-29,chlor_a,Kerala,8.0,12.5,74.0,77.0,0.21885066867367295,0.16117841005325317,0.4013651907444,0.03055865841480097,1210,AQUA_MODIS.20200422_20200429.L3m.8D.CHL.chlor_a.4km.nc
2020,113,2020-04-22,2020-04-29,chlor_a,Karnataka,12.0,15.0,74.0,76.0,0.7188851544731542,0.2522353231906891,4.906837463378906,0.9821536230132777,95,AQUA_MODIS.20200422_20200429.L3m.8D.CHL.chlor_a.4km.nc
2020,121,2020-04-30,2020-05-07,sst,Kerala,8.0,12.5,74.0,77.0,31.070225490459233,28.21500015258789,36.17499923706055,0.6646693205416937,5438,AQUA_MODIS.20200430_20200507.L3m.8D.SST.sst.4km.nc
2020,121,2020-04-30,2020-05-07,sst,Karnataka,12.0,15.0,74.0,76.0,30.758334050976668,29.334999084472656,36.625,0.7027369354678492,1165,AQUA_MODIS.20200430_20200507.L3m.8D.SST.sst.4km.nc
2020,121,2020-04-30,2020-05-07,chlor_a,Kerala,8.0,12.5,74.0,77.0,0.5143610894158008,0.14792010188102722,4.739624500274658,0.7135602550023729,1256,AQUA_MODIS.20200430_20200507.L3m.8D.CHL.chlor_a.4km.nc
2020,129,2020-05-08,2020-05-15,sst,Kerala,8.0,12.5,74.0,77.0,31.144184374251896,27.260000228881836,35.98500061035156,0.49036946886876126,4577,AQUA_MODIS.20200508_20200515.L3m.8D.SST.sst.4km.nc
2020,129,2020-05-08,2020-05-15,sst,Karnataka,12.0,15.0,74.0,76.0,30.94469903315925,28.71500015258789,37.26499938964844,0.7910086982232926,1099,AQUA_MODIS.20200508_20200515.L3m.8D.SST.sst.4km.nc
2020,129,2020-05-08,2020-05-15,chlor_a,Kerala,8.0,12.5,74.0,77.0,0.6082997227128748,0.17220324277877808,4.687567710876465,0.6565965930118488,317,AQUA_MODIS.20200508_20200515.L3m.8D.CHL.chlor_a.4km.nc
2020,137,2020-05-16,2020-05-23,sst,Kerala,8.0,12.5,74.0,77.0,30.099870105792146,27.959999084472656,32.904998779296875,0.6906776092218435,3444,AQUA_MODIS.20200516_20200523.L3m.8D.SST.sst.4km.nc
2020,137,2020-05-16,2020-05-23,sst,Karnataka,12.0,15.0,74.0,76.0,30.609508089433636,28.69499969482422,32.06999969482422,0.42873557280327207,1140,AQUA_MODIS.20200516_20200523.L3m.8D.SST.sst.4km.nc
2020,137,2020-05-16,2020-05-23,chlor_a,Kerala,8.0,12.5,74.0,77.0,1.3430112411225508,0.19802632927894592,6.655871868133545,1.7532685933312437,197,AQUA_MODIS.20200516_20200523.L3m.8D.CHL.chlor_a.4km.nc
2020,145,2020-05-24,2020-05-31,sst,Kerala,8.0,12.5,74.0,77.0,30.298455733957155,27.635000228881836,36.380001068115234,0.6868283088901994,4901,AQUA_MODIS.20200524_20200531.L3m.8D.SST.sst.4km.nc
2020,145,2020-05-24,2020-05-31,sst,Karnataka,12.0,15.0,74.0,76.0,30.31767023526705,29.170000076293945,32.70499801635742,0.4310578047865676,1170,AQUA_MODIS.20200524_20200531.L3m.8D.SST.sst.4km.nc
